name,author,description,price,discountRate,publicationDate,rating,category,img
Killing Floor,Lee Child,"Lee Child’s first Jack Reacher novel where the former military policeman investigates a murder in a small town, uncovering a larger conspiracy.",9.69,8,09/20/2024,,Crime-Thriller,https://i.postimg.cc/q74GRFkY/0000044.jpg
Tripwire,Lee Child,"Lee Child’s Jack Reacher novel where Reacher investigates the disappearance of a war buddy, leading to a dangerous confrontation with organized crime.",9.74,5,09/20/2024,,Crime-Thriller,https://i.postimg.cc/jjc4Jh2j/0000045.jpg
The Man in the High Castle,Philip K. Dick,"Philip K. Dick’s alternate history novel set in a world where the Axis powers won World War II, exploring themes of oppression, resistance, and reality.",8.77,15,09/20/2024,,Crime-Thriller,https://i.postimg.cc/C1KHCfns/0000046.jpg
The Silkworm,Robert Galbraith,Robert Galbraith's (J.K. Rowling) detective novel featuring private investigator Cormoran Strike solving the murder of a writer who was working on a controversial manuscript.,9.38,20,09/20/2024,,Crime-Thriller,https://i.postimg.cc/4dFvWNzk/0000047.jpg
Where the Crawdads Sing,Delia Owens,Delia Owens' novel about a young girl raised in the marshes of North Carolina who becomes the prime suspect in a local murder investigation.,13.66,10,09/20/2024,,Crime-Thriller,https://i.postimg.cc/d3k2pPB7/0000048.jpg
It,Stephen King,Stephen King’s horror novel about a group of childhood friends who reunite to confront a malevolent entity that has terrorized their town for decades.,13.04,8,09/20/2024,,Crime-Thriller,https://i.postimg.cc/J0fNW66p/0000049.jpg
Dark Tower I: The Gunslinger,Stephen King,"Stephen King’s fantasy novel beginning the Dark Tower series, following Roland Deschain’s quest through a desolate world in pursuit of the Man in Black.",7.54,5,09/20/2024,,Crime-Thriller,https://i.postimg.cc/ry3CWsV5/0000050.jpg
Nine Perfect Strangers,Liane Moriarty,"Liane Moriarty’s novel about nine individuals who attend a wellness retreat, only to face unexpected challenges and revelations as their lives intertwine.",9.41,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/c437cWC2/0000051.jpg
Force of Nature,Jane Harper,"Jane Harper’s crime novel where a group of women on a corporate retreat in the wilderness goes missing, leading to a tense search and investigation.",6.66,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/y8zmQGSd/0000052.jpg
Past Tense,Lee Child,Lee Child’s Jack Reacher novel where Reacher visits his father’s hometown and uncovers a troubling mystery involving the town’s past.,16.01,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/0ydpLCpC/0000053.jpg
Atlas Shrugged,Ayn Rand,Ayn Rand’s philosophical novel exploring her Objectivist philosophy through a dystopian narrative about the collapse of a society plagued by government overreach and economic collapse.,9.31,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/SKSWqzdb/0000054.jpg
In Cold Blood,Truman Capote,Truman Capote’s non-fiction novel detailing the true story of the brutal murder of a Kansas family and the subsequent investigation and trial.,9.11,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/R0gw0Vp6/0000055.jpg
Red Notice,Bill Browder,Bill Browder’s memoir about his experiences as an investor in Russia and his battle against corruption and human rights abuses after the murder of his lawyer.,10.76,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/B6tHP9Rh/0000056.jpg
Career of Evil,Robert Galbraith,Robert Galbraith's (J.K. Rowling) detective novel where private investigator Cormoran Strike and his partner Robin Ellacott investigate a serial killer who targets women.,9.39,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/ZRg3rsSJ/0000057.jpg
Red Rising,Pierce Brown,Pierce Brown's dystopian science fiction novel about a miner who infiltrates the elite society of a future Mars to seek revenge and bring about a revolution.,7.91,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/90791PmZ/0000058.jpg
The Overstory,Richard Powers,"Richard Powers’ novel about the interconnected lives of several characters and their relationships with trees, exploring environmental and personal themes.",11.33,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/c6GnzKCj/0000059.jpg
Afterwards,Rosamund Lupton,Rosamund Lupton's psychological thriller about a mother who is critically injured in a fire and must uncover the truth behind the incident to save her daughter.,5.73,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/NG5x3rGr/0000060.jpg
Home Fire,Kamila Shamsie,Kamila Shamsie’s novel about a British Muslim family whose lives are disrupted by the radicalization of one of its members and the repercussions for their community.,8.14,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/c12c046k/0000061.jpg
I Am Pilgrim,Terry Hayes,Terry Hayes' thriller about a former intelligence agent who must come out of retirement to stop a terrorist plot involving a deadly biological weapon.,13.71,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/mDq7L8Z1/0000062.jpg
Vicious,V. E. Schwab,"V.E. Schwab’s fantasy novel about two former friends who gain superpowers and become arch-enemies, exploring themes of ambition, revenge, and moral ambiguity.",6.87,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/HsM9xDyY/0000063.jpg
The No. 1 Ladies' Detective Agency,Alexander McCall Smith,"Alexander McCall Smith’s novel introducing Precious Ramotswe, Botswana’s first female private detective, as she solves cases and navigates her life in Africa.",4.83,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/htqbQyL9/0000064.jpg
The Visitor,Lee Child,Lee Child's Jack Reacher novel involving Reacher’s quest for justice as he investigates the death of a fellow soldier in a town with a dark secret.,9.23,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/1zmGJ8YX/0000066.jpg
A Clockwork Orange,Anthony Burgess,"Anthony Burgess’ dystopian novel about a teenage delinquent who undergoes experimental treatment to eliminate his violent tendencies, exploring themes of free will and control.",7.12,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/JhpbgR9q/0000067.jpg
Die Trying,Lee Child,Lee Child’s Jack Reacher novel where Reacher becomes embroiled in a kidnapping and conspiracy involving the FBI and an extremist group.,9.69,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/JntbC98W/0000068.jpg
And Then There Were None,Agatha Christie,"Agatha Christie’s mystery novel about ten strangers lured to a remote island, where they are systematically murdered according to a chilling nursery rhyme.",7.13,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/yxZckcWQ/0000069.jpg
The Girl With All The Gifts,M. R. Carey,"M.R. Carey’s post-apocalyptic novel about a young girl who is one of the last of a new species in a world overrun by zombies, blending horror and science fiction.",7.58,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/BZLxY9NT/0000070.jpg
Dark Places,Gillian Flynn,Gillian Flynn’s thriller about a woman who survived her family’s massacre and is forced to confront the truth about what really happened years later.,8.78,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/Df91RjYt/0000071.jpg
You,Caroline Kepnes,"Caroline Kepnes' thriller about a bookstore manager who becomes obsessively infatuated with a woman he meets and begins stalking her, blurring the line between love and obsession.",8.65,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/sD55zYk1/0000072.jpg
Persuader,Lee Child,"Lee Child’s Jack Reacher novel involving Reacher’s pursuit of a dangerous criminal from his past, leading to a tense and thrilling confrontation.",9.32,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/HkHXkJmz/0000073.jpg
The Couple Next Door,Shari Lapena,"Shari Lapena’s thriller about a couple whose baby goes missing while they are at a dinner party next door, leading to a tense investigation and unsettling discoveries.",9.32,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/Hk25cpsg/0000074.jpg
I Let You Go,Clare Mackintosh,"Claire Mackintosh’s thriller about a woman who flees her past after a tragic accident, only to face the consequences when a detective starts unraveling her secrets.",7.99,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/hGtmVHf7/0000075.jpg
Without Fail,Lee Child,"Lee Child’s Jack Reacher novel where Reacher is hired to protect a politician who is a target for an assassination plot, leading to a tense and dangerous investigation.",9.79,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/5tKCgnCK/0000076.jpg
The Girl With the Dragon Tattoo,Stieg Larsson,"Stieg Larsson’s mystery novel about a journalist and a hacker who investigate a wealthy family’s dark secrets and a missing girl, uncovering a web of corruption and violence.",6.71,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/W3DJHgmN/0000077.jpg
Moon Over Soho,Ben Aaronovitch,"Ben Aaronovitch’s urban fantasy novel following a police constable who deals with supernatural crimes in London, this time involving a mysterious death and jazz music.",7.89,,09/20/2024,,Crime-Thriller,https://i.postimg.cc/RFjn5hGc/0000078.jpg
Echo Burning,Lee Child,Lee Child’s Jack Reacher novel where Reacher helps a woman who is in danger from her abusive husband and gets caught up in a larger conspiracy.,9.85,,09/20/2024,5,Crime-Thriller,https://i.postimg.cc/sx7GVz0b/0000079.jpg
The Reluctant Fundamentalist,Mohsin Hamid,Mohsin Hamid’s novel about a Pakistani man who becomes disillusioned with America after the 9/11 attacks and faces a tense encounter with an American stranger.,8.52,,09/20/2024,4,Crime-Thriller,https://i.postimg.cc/WpkkmmbS/0000080.jpg
Lethal White,Robert Galbraith,Robert Galbraith's (J.K. Rowling) detective novel where private investigator Cormoran Strike and Robin Ellacott investigate a complex case involving blackmail and political corruption.,17.58,5,09/20/2024,2,Crime-Thriller,https://i.postimg.cc/jdYJMWDT/0000081.jpg
A Gathering of Shadows,V. E. Schwab,"V.E. Schwab’s fantasy novel and the sequel to A Darker Shade of Magic, continuing the story of magic and adventure across parallel Londons.",9.41,15,09/20/2024,3,Crime-Thriller,https://i.postimg.cc/xTGNh0mz/0000082.jpg
Big Sky,Kate Atkinson,Kate Atkinson’s novel featuring private detective Jackson Brodie as he investigates a seemingly ordinary case that leads to dark and complex revelations.,16.15,20,09/20/2024,1,Crime-Thriller,https://i.postimg.cc/rw8RLvGY/0000083.jpg
The Talented Mr Ripley,Patricia Highsmith,Patricia Highsmith’s psychological thriller about a young man who becomes obsessed with a wealthy acquaintance and goes to great lengths to assume his identity.,4.79,10,09/20/2024,5,Crime-Thriller,https://i.postimg.cc/SxD2QDDQ/0000084.jpg
The Girl in the Ice,Robert Bryndza,"Robert Bryndza’s thriller about a detective investigating the murder of a young woman found in a frozen lake, leading to a complex and chilling case.",7.3,8,09/20/2024,2,Crime-Thriller,https://i.postimg.cc/25yq1hKQ/0000085.jpg
Unnatural Causes,Dr Richard Shepherd,"P.D. James's detective novel featuring Adam Dalgliesh solving the murder of a young woman in a renowned hospital, uncovering secrets and motives within the institution.",9.45,5,09/20/2024,4,Crime-Thriller,https://i.postimg.cc/YSPvY05J/0000086.jpg
The Pillars of the Earth,Ken Follett,"Ken Follett’s historical epic set in medieval England, focusing on the construction of a cathedral and the intertwining lives of its builders and patrons.",10.62,15,09/20/2024,5,Crime-Thriller,https://i.postimg.cc/d1TLBvvD/0000087.jpg
The Loving Husband,Christobel Kent,Christina Dodd’s romantic suspense novel about a woman who discovers her husband's dark secrets after a near-fatal accident and must confront the truth.,5.61,20,09/20/2024,4,Crime-Thriller,https://i.postimg.cc/d3PDNXt6/0000088.jpg
The Lovely Bones,Alice Sebold,Alice Sebold’s novel about a young girl who watches from the afterlife as her family and friends cope with her murder and search for her killer.,7.5,10,09/20/2024,2,Crime-Thriller,https://i.postimg.cc/nVBX9H0P/0000089.jpg
Everything I Never Told You,Celeste Ng,"Celeste Ng’s novel about a Chinese-American family dealing with the disappearance and death of their daughter, exploring family dynamics and societal pressures.",10.18,8,09/20/2024,3,Crime-Thriller,https://i.postimg.cc/c4c6TFq7/0000090.jpg
The Woman in the Window,A. J. Finn,"A.J. Finn’s psychological thriller about an agoraphobic woman who believes she has witnessed a crime in her neighbor’s house, leading to a gripping mystery.",14.72,5,09/20/2024,1,Crime-Thriller,https://i.postimg.cc/J0N0fqsL/0000091.jpg
10 Minutes 38 Seconds in this Strange World,Elif Shafak,"Elif Shafak’s novel about a woman on the brink of death reflecting on her life and the people who have shaped her, exploring themes of memory, identity, and belonging.",14.84,15,09/20/2024,5,Crime-Thriller,https://i.postimg.cc/TPKwdGKQ/0000096.jpg
